Systemdate,Applewood.InfoHighDump.signal_level,Applewood.InfoHighDump.latency_max_ms,Applewood.InfoHighDump.latency_packet_loss_count,Applewood.InfoHighDump.lte_state,Applewood.InfoHighDump.rssi,Applewood.InfoHighDump.rsrq,Applewood.InfoHighDump.rsrp,Applewood.InfoHighDump.rx_channel,Applewood.InfoHighDump.tx_channel,Applewood.InfoHighDump.band
2026-01-31T14:48:53,31,60,0,4,-36,-10,-67,66961,131697,eutran-66
2026-01-31T14:49:08,31,60,0,4,-38,-12,-66,66961,131697,eutran-66
2026-01-31T14:49:23,31,60,0,4,-39,-10,-66,66961,131697,eutran-66
2026-01-31T14:49:39,31,60,0,4,-39,-8,-66,66961,131697,eutran-66
2026-01-31T14:49:50,31,60,0,4,-39,-8,-66,66961,131697,eutran-66
2026-01-31T14:50:05,31,60,0,4,-36,-11,-66,66961,131697,eutran-66
2026-01-31T14:50:24,31,60,0,4,-38,-11,-66,66961,131697,eutran-66
2026-01-31T14:50:39,31,42,0,4,-36,-10,-66,66961,131697,eutran-66
2026-01-31T14:50:54,31,42,0,4,-38,-10,-66,66961,131697,eutran-66
2026-01-31T14:51:08,31,42,0,4,-38,-12,-66,66961,131697,eutran-66
2026-01-31T14:51:24,31,42,0,4,-40,-9,-66,66961,131697,eutran-66
2026-01-31T14:51:39,31,42,0,4,-38,-10,-66,66961,131697,eutran-66
2026-01-31T14:51:54,31,42,0,4,-33,-14,-67,66961,131697,eutran-66
2026-01-31T14:52:09,31,42,0,4,-33,-15,-66,66961,131697,eutran-66
2026-01-31T14:52:24,31,42,0,4,-39,-9,-63,66961,131697,eutran-66
2026-01-31T14:52:39,31,42,0,4,-35,-10,-66,66961,131697,eutran-66
2026-01-31T14:52:54,31,42,0,4,-39,-10,-67,66961,131697,eutran-66
2026-01-31T14:53:09,31,42,0,4,-35,-11,-66,66961,131697,eutran-66
2026-01-31T14:53:24,31,42,0,4,-37,-10,-66,66961,131697,eutran-66
2026-01-31T14:53:39,31,42,0,4,-39,-10,-66,66961,131697,eutran-66
2026-01-31T14:53:54,31,42,0,4,-36,-14,-66,66961,131697,eutran-66
2026-01-31T14:54:09,31,42,0,4,-33,-11,-66,66961,131697,eutran-66
2026-01-31T14:54:24,31,42,0,4,-39,-9,-66,66961,131697,eutran-66
2026-01-31T14:54:39,31,42,0,4,-33,-9,-61,66961,131697,eutran-66
2026-01-31T14:54:54,31,42,0,4,-38,-9,-66,66961,131697,eutran-66
2026-01-31T14:55:09,31,42,0,4,-38,-9,-66,66961,131697,eutran-66
2026-01-31T14:55:24,31,42,0,4,-37,-10,-65,66961,131697,eutran-66
2026-01-31T14:55:39,31,43,0,4,-38,-9,-66,66961,131697,eutran-66
2026-01-31T14:55:54,31,43,0,4,-31,-11,-66,66961,131697,eutran-66
2026-01-31T14:56:09,31,43,0,4,-37,-10,-66,66961,131697,eutran-66
2026-01-31T14:56:24,31,43,0,4,-39,-9,-66,66961,131697,eutran-66
2026-01-31T14:56:35,31,43,0,4,-39,-9,-66,66961,131697,eutran-66
2026-01-31T14:56:54,31,43,0,4,-39,-9,-66,66961,131697,eutran-66
2026-01-31T14:57:09,31,43,0,4,-38,-10,-66,66961,131697,eutran-66
2026-01-31T14:57:24,31,43,0,4,-39,-9,-66,66961,131697,eutran-66
2026-01-31T14:57:39,31,43,0,4,-36,-9,-66,66961,131697,eutran-66
2026-01-31T14:57:54,31,43,0,4,-40,-9,-66,66961,131697,eutran-66
2026-01-31T14:58:09,31,43,0,4,-39,-11,-67,66961,131697,eutran-66
2026-01-31T14:58:24,31,43,0,4,-37,-9,-66,66961,131697,eutran-66
2026-01-31T14:58:39,31,43,0,4,-37,-11,-66,66961,131697,eutran-66
2026-01-31T14:58:54,31,43,0,4,-37,-10,-66,66961,131697,eutran-66
2026-01-31T14:59:12,31,43,0,4,-35,-9,-66,66961,131697,eutran-66
2026-01-31T14:59:24,31,43,0,4,-35,-10,-65,66961,131697,eutran-66
2026-01-31T14:59:39,31,43,0,4,-38,-12,-67,66961,131697,eutran-66
2026-01-31T14:59:54,31,43,0,4,-36,-9,-62,66961,131697,eutran-66
2026-01-31T15:00:09,31,43,0,4,-37,-10,-66,66961,131697,eutran-66
2026-01-31T15:00:24,31,43,0,4,-34,-15,-67,66961,131697,eutran-66
2026-01-31T15:00:39,31,43,0,4,-38,-9,-66,66961,131697,eutran-66
2026-01-31T15:00:54,31,43,0,4,-39,-9,-66,66961,131697,eutran-66
2026-01-31T15:01:09,31,43,0,4,-39,-8,-66,66961,131697,eutran-66
2026-01-31T15:01:24,31,43,0,4,-39,-10,-66,66961,131697,eutran-66
2026-01-31T15:01:39,31,43,0,4,-38,-10,-66,66961,131697,eutran-66
2026-01-31T15:01:54,31,43,0,4,-36,-11,-67,66961,131697,eutran-66
2026-01-31T15:02:09,31,43,0,4,-39,-9,-66,66961,131697,eutran-66
2026-01-31T15:02:21,31,43,0,4,-39,-9,-66,66961,131697,eutran-66
2026-01-31T15:02:40,31,43,0,4,-40,-10,-67,66961,131697,eutran-66
2026-01-31T15:02:51,31,43,0,4,-40,-10,-67,66961,131697,eutran-66
2026-01-31T15:03:09,31,43,0,4,-37,-13,-66,66961,131697,eutran-66
2026-01-31T15:03:24,31,43,0,4,-39,-9,-66,66961,131697,eutran-66
2026-01-31T15:03:39,31,43,0,4,-39,-10,-66,66961,131697,eutran-66
2026-01-31T15:03:54,31,43,0,4,-37,-10,-65,66961,131697,eutran-66
2026-01-31T15:04:09,31,43,0,4,-36,-14,-68,66961,131697,eutran-66
2026-01-31T15:04:24,31,43,0,4,-38,-13,-67,66961,131697,eutran-66
2026-01-31T15:04:39,31,43,0,4,-36,-12,-66,66961,131697,eutran-66
2026-01-31T15:04:54,31,43,0,4,-38,-11,-66,66961,131697,eutran-66
2026-01-31T15:05:09,31,43,0,4,-35,-11,-66,66961,131697,eutran-66
2026-01-31T15:05:24,31,43,0,4,-39,-10,-66,66961,131697,eutran-66
2026-01-31T15:05:39,31,75,0,4,-32,-10,-66,66961,131697,eutran-66
2026-01-31T15:05:54,31,75,0,4,-36,-10,-64,66961,131697,eutran-66
2026-01-31T15:06:09,31,75,0,4,-34,-11,-68,66961,131697,eutran-66
2026-01-31T15:06:24,31,75,0,4,-37,-11,-65,66961,131697,eutran-66
2026-01-31T15:06:40,31,75,0,4,-32,-13,-63,66961,131697,eutran-66
2026-01-31T15:06:55,31,75,0,4,-40,-9,-66,66961,131697,eutran-66
2026-01-31T15:07:10,31,75,0,4,-34,-13,-68,66961,131697,eutran-66
2026-01-31T15:07:25,31,75,0,4,-33,-14,-67,66961,131697,eutran-66
2026-01-31T15:07:40,31,75,0,4,-35,-10,-67,66961,131697,eutran-66
2026-01-31T15:07:55,31,75,0,4,-36,-12,-64,66961,131697,eutran-66
2026-01-31T15:08:10,31,75,0,4,-39,-10,-66,66961,131697,eutran-66
2026-01-31T15:08:25,31,75,0,4,-40,-9,-66,66961,131697,eutran-66
2026-01-31T15:08:40,31,75,0,4,-39,-13,-67,66961,131697,eutran-66
2026-01-31T15:08:55,31,75,0,4,-36,-9,-64,66961,131697,eutran-66
2026-01-31T15:09:06,31,75,0,4,-36,-9,-64,66961,131697,eutran-66
2026-01-31T15:09:21,31,75,0,4,-38,-9,-66,66961,131697,eutran-66
2026-01-31T15:09:40,31,75,0,4,-32,-12,-66,66961,131697,eutran-66
2026-01-31T15:09:55,31,75,0,4,-37,-11,-68,66961,131697,eutran-66
2026-01-31T15:10:10,31,75,0,4,-33,-11,-67,66961,131697,eutran-66
2026-01-31T15:10:25,31,75,0,4,-39,-10,-66,66961,131697,eutran-66
2026-01-31T15:10:40,31,75,0,4,-37,-10,-67,66961,131697,eutran-66
2026-01-31T15:10:55,31,75,0,4,-37,-10,-66,66961,131697,eutran-66
2026-01-31T15:11:10,31,75,0,4,-35,-13,-67,66961,131697,eutran-66
2026-01-31T15:11:25,31,75,0,4,-37,-11,-64,66961,131697,eutran-66
2026-01-31T15:11:40,31,75,0,4,-38,-10,-66,66961,131697,eutran-66
2026-01-31T15:11:55,31,75,0,4,-40,-8,-67,66961,131697,eutran-66
2026-01-31T15:12:10,31,75,0,4,-35,-11,-66,66961,131697,eutran-66
2026-01-31T15:12:25,31,75,0,4,-36,-10,-65,66961,131697,eutran-66
2026-01-31T15:12:40,31,75,0,4,-37,-10,-66,66961,131697,eutran-66
2026-01-31T15:12:55,31,75,0,4,-33,-15,-66,66961,131697,eutran-66
2026-01-31T15:13:10,31,75,0,4,-37,-10,-66,66961,131697,eutran-66
2026-01-31T15:13:25,31,75,0,4,-34,-12,-66,66961,131697,eutran-66
2026-01-31T15:13:40,31,75,0,4,-36,-12,-66,66961,131697,eutran-66
2026-01-31T15:13:55,31,75,0,4,-39,-9,-64,66961,131697,eutran-66
2026-01-31T15:14:10,31,75,0,4,-35,-11,-66,66961,131697,eutran-66
2026-01-31T15:14:25,31,75,0,4,-32,-14,-69,66961,131697,eutran-66
2026-01-31T15:14:40,31,75,0,4,-39,-9,-66,66961,131697,eutran-66
2026-01-31T15:14:55,31,75,0,4,-38,-10,-66,66961,131697,eutran-66
2026-01-31T15:15:10,31,75,0,4,-39,-9,-66,66961,131697,eutran-66
2026-01-31T15:15:25,31,75,0,4,-36,-10,-66,66961,131697,eutran-66
2026-01-31T15:15:37,31,75,0,4,-36,-10,-66,66961,131697,eutran-66
2026-01-31T15:15:52,31,75,0,4,-39,-12,-67,66961,131697,eutran-66
2026-01-31T15:16:10,31,75,0,4,-32,-15,-66,66961,131697,eutran-66
2026-01-31T15:16:25,31,75,0,4,-39,-10,-67,66961,131697,eutran-66
2026-01-31T15:16:40,31,75,0,4,-39,-6,-59,66961,131697,eutran-66
2026-01-31T15:16:55,31,75,0,4,-39,-9,-66,66961,131697,eutran-66
2026-01-31T15:17:10,31,75,0,4,-36,-10,-66,66961,131697,eutran-66
2026-01-31T15:17:25,31,75,0,4,-36,-10,-66,66961,131697,eutran-66
2026-01-31T15:17:40,31,75,0,4,-37,-11,-66,66961,131697,eutran-66
2026-01-31T15:17:55,31,75,0,4,-35,-10,-62,66961,131697,eutran-66
2026-01-31T15:18:10,31,75,0,4,-35,-12,-67,66961,131697,eutran-66
2026-01-31T15:18:25,31,75,0,4,-37,-9,-65,66961,131697,eutran-66
2026-01-31T15:18:40,31,75,0,4,-38,-8,-64,66961,131697,eutran-66
2026-01-31T15:18:55,31,75,0,4,-40,-10,-67,66961,131697,eutran-66
2026-01-31T15:19:10,31,75,0,4,-36,-11,-66,66961,131697,eutran-66
2026-01-31T15:19:25,31,75,0,4,-33,-10,-65,66961,131697,eutran-66
2026-01-31T15:19:40,31,75,0,4,-39,-10,-64,66961,131697,eutran-66
2026-01-31T15:19:55,31,75,0,4,-37,-10,-64,66961,131697,eutran-66
2026-01-31T15:20:10,31,75,0,4,-37,-10,-66,66961,131697,eutran-66
2026-01-31T15:20:25,31,75,0,4,-39,-8,-66,66961,131697,eutran-66
2026-01-31T15:20:40,31,44,0,4,-37,-11,-68,66961,131697,eutran-66
2026-01-31T15:20:56,31,44,0,4,-40,-11,-66,66961,131697,eutran-66
2026-01-31T15:21:10,31,44,0,4,-39,-11,-66,66961,131697,eutran-66
2026-01-31T15:21:26,31,44,0,4,-37,-10,-67,66961,131697,eutran-66
2026-01-31T15:21:41,31,44,0,4,-33,-12,-66,66961,131697,eutran-66
2026-01-31T15:21:56,31,44,0,4,-36,-11,-66,66961,131697,eutran-66
2026-01-31T15:22:07,31,44,0,4,-36,-11,-66,66961,131697,eutran-66
2026-01-31T15:22:22,31,44,0,4,-39,-9,-66,66961,131697,eutran-66
2026-01-31T15:22:41,31,44,0,4,-35,-11,-66,66961,131697,eutran-66
2026-01-31T15:22:56,31,44,0,4,-32,-13,-65,66961,131697,eutran-66
2026-01-31T15:23:11,31,44,0,4,-36,-11,-66,66961,131697,eutran-66
2026-01-31T15:23:26,31,44,0,4,-39,-10,-66,66961,131697,eutran-66
2026-01-31T15:23:41,31,44,0,4,-36,-13,-66,66961,131697,eutran-66
2026-01-31T15:23:56,31,44,0,4,-35,-12,-67,66961,131697,eutran-66
2026-01-31T15:24:11,31,44,0,4,-40,-10,-66,66961,131697,eutran-66
2026-01-31T15:24:26,31,44,0,4,-36,-11,-67,66961,131697,eutran-66
2026-01-31T15:24:41,31,44,0,4,-39,-9,-66,66961,131697,eutran-66
2026-01-31T15:24:56,31,44,0,4,-35,-10,-66,66961,131697,eutran-66
2026-01-31T15:25:11,31,44,0,4,-39,-9,-66,66961,131697,eutran-66
2026-01-31T15:25:26,31,44,0,4,-39,-10,-66,66961,131697,eutran-66
2026-01-31T15:25:41,31,46,0,4,-39,-11,-66,66961,131697,eutran-66
2026-01-31T15:25:56,31,46,0,4,-40,-10,-65,66961,131697,eutran-66
2026-01-31T15:26:11,31,46,0,4,-38,-11,-66,66961,131697,eutran-66
2026-01-31T15:26:26,31,46,0,4,-33,-13,-66,66961,131697,eutran-66
2026-01-31T15:26:41,31,46,0,4,-40,-10,-64,66961,131697,eutran-66
2026-01-31T15:26:56,31,46,0,4,-39,-10,-67,66961,131697,eutran-66
2026-01-31T15:27:11,31,46,0,4,-32,-11,-66,66961,131697,eutran-66
2026-01-31T15:27:26,31,46,0,4,-36,-10,-66,66961,131697,eutran-66
2026-01-31T15:27:41,31,46,0,4,-39,-10,-66,66961,131697,eutran-66
2026-01-31T15:27:56,31,46,0,4,-34,-13,-66,66961,131697,eutran-66
2026-01-31T15:28:11,31,46,0,4,-39,-10,-66,66961,131697,eutran-66
2026-01-31T15:28:26,31,46,0,4,-37,-9,-63,66961,131697,eutran-66
2026-01-31T15:28:38,31,46,0,4,-37,-9,-63,66961,131697,eutran-66
2026-01-31T15:28:56,31,46,0,4,-37,-10,-67,66961,131697,eutran-66
2026-01-31T15:29:11,31,46,0,4,-37,-9,-66,66961,131697,eutran-66
2026-01-31T15:29:26,31,46,0,4,-35,-11,-64,66961,131697,eutran-66
2026-01-31T15:29:41,31,46,0,4,-39,-10,-66,66961,131697,eutran-66
2026-01-31T15:29:56,31,46,0,4,-37,-9,-67,66961,131697,eutran-66
2026-01-31T15:30:11,31,46,0,4,-38,-10,-66,66961,131697,eutran-66
2026-01-31T15:30:26,31,46,0,4,-38,-11,-66,66961,131697,eutran-66
2026-01-31T15:30:41,31,46,0,4,-39,-9,-67,66961,131697,eutran-66
2026-01-31T15:30:56,31,46,0,4,-37,-10,-66,66961,131697,eutran-66
2026-01-31T15:31:11,31,46,0,4,-38,-9,-66,66961,131697,eutran-66
2026-01-31T15:31:26,31,46,0,4,-37,-10,-65,66961,131697,eutran-66
2026-01-31T15:31:41,31,46,0,4,-40,-11,-68,66961,131697,eutran-66
2026-01-31T15:31:56,31,46,0,4,-38,-10,-66,66961,131697,eutran-66
2026-01-31T15:32:11,31,46,0,4,-39,-9,-66,66961,131697,eutran-66
2026-01-31T15:32:26,31,46,0,4,-34,-11,-66,66961,131697,eutran-66
2026-01-31T15:32:41,31,46,0,4,-34,-13,-67,66961,131697,eutran-66
2026-01-31T15:32:56,31,46,0,4,-39,-11,-66,66961,131697,eutran-66
2026-01-31T15:33:11,31,46,0,4,-38,-12,-68,66961,131697,eutran-66
2026-01-31T15:33:26,31,46,0,4,-38,-16,-67,66961,131697,eutran-66
2026-01-31T15:33:41,31,46,0,4,-40,-8,-66,66961,131697,eutran-66
2026-01-31T15:33:56,31,46,0,4,-36,-10,-66,66961,131697,eutran-66
2026-01-31T15:34:11,31,46,0,4,-39,-9,-67,66961,131697,eutran-66
2026-01-31T15:34:26,31,46,0,4,-37,-12,-66,66961,131697,eutran-66
2026-01-31T15:34:41,31,46,0,4,-37,-9,-64,66961,131697,eutran-66
2026-01-31T15:34:57,31,46,0,4,-38,-10,-67,66961,131697,eutran-66
2026-01-31T15:35:08,31,46,0,4,-38,-10,-67,66961,131697,eutran-66
2026-01-31T15:35:26,31,46,0,4,-35,-10,-64,66961,131697,eutran-66
2026-01-31T15:35:42,31,46,0,4,-34,-14,-67,66961,131697,eutran-66
2026-01-31T15:35:57,31,46,0,4,-38,-10,-64,66961,131697,eutran-66
2026-01-31T15:36:12,31,46,0,4,-37,-10,-66,66961,131697,eutran-66
2026-01-31T15:36:27,31,46,0,4,-39,-11,-65,66961,131697,eutran-66
2026-01-31T15:36:42,31,46,0,4,-36,-10,-66,66961,131697,eutran-66
2026-01-31T15:36:57,31,46,0,4,-38,-9,-66,66961,131697,eutran-66
2026-01-31T15:37:12,31,46,0,4,-33,-11,-66,66961,131697,eutran-66
2026-01-31T15:37:27,31,46,0,4,-35,-12,-66,66961,131697,eutran-66
2026-01-31T15:37:42,31,46,0,4,-40,-9,-66,66961,131697,eutran-66
2026-01-31T15:37:57,31,46,0,4,-36,-11,-66,66961,131697,eutran-66
2026-01-31T15:38:12,31,46,0,4,-39,-9,-66,66961,131697,eutran-66
2026-01-31T15:38:27,31,46,0,4,-39,-9,-66,66961,131697,eutran-66
2026-01-31T15:38:42,31,46,0,4,-37,-9,-64,66961,131697,eutran-66
2026-01-31T15:38:57,31,46,0,4,-37,-11,-66,66961,131697,eutran-66
2026-01-31T15:39:12,31,46,0,4,-39,-9,-66,66961,131697,eutran-66
2026-01-31T15:39:27,31,46,0,4,-40,-10,-67,66961,131697,eutran-66
2026-01-31T15:39:42,31,46,0,4,-40,-9,-66,66961,131697,eutran-66
2026-01-31T15:39:57,31,46,0,4,-38,-10,-66,66961,131697,eutran-66
2026-01-31T15:40:12,31,46,0,4,-40,-9,-66,66961,131697,eutran-66
2026-01-31T15:40:27,31,37,0,4,-39,-10,-66,66961,131697,eutran-66
2026-01-31T15:40:42,31,37,0,4,-37,-9,-64,66961,131697,eutran-66
2026-01-31T15:40:57,31,37,0,4,-36,-12,-66,66961,131697,eutran-66
2026-01-31T15:41:12,31,37,0,4,-35,-11,-66,66961,131697,eutran-66
2026-01-31T15:41:24,31,37,0,4,-35,-11,-66,66961,131697,eutran-66
2026-01-31T15:41:39,31,37,0,4,-36,-10,-67,66961,131697,eutran-66
2026-01-31T15:41:57,31,37,0,4,-36,-10,-67,66961,131697,eutran-66
2026-01-31T15:42:12,31,37,0,4,-38,-12,-67,66961,131697,eutran-66
2026-01-31T15:42:27,31,37,0,4,-38,-9,-66,66961,131697,eutran-66
2026-01-31T15:42:42,31,37,0,4,-36,-10,-66,66961,131697,eutran-66
2026-01-31T15:42:57,31,37,0,4,-39,-9,-63,66961,131697,eutran-66
2026-01-31T15:43:12,31,37,0,4,-37,-11,-67,66961,131697,eutran-66
2026-01-31T15:43:27,31,37,0,4,-37,-11,-65,66961,131697,eutran-66
2026-01-31T15:43:42,31,37,0,4,-32,-16,-67,66961,131697,eutran-66
2026-01-31T15:43:57,31,37,0,4,-40,-10,-66,66961,131697,eutran-66
2026-01-31T15:44:12,31,37,0,4,-39,-10,-66,66961,131697,eutran-66
2026-01-31T15:44:27,31,37,0,4,-40,-9,-66,66961,131697,eutran-66
2026-01-31T15:44:42,31,37,0,4,-37,-10,-66,66961,131697,eutran-66
2026-01-31T15:44:57,31,37,0,4,-38,-10,-67,66961,131697,eutran-66
2026-01-31T15:45:12,31,37,0,4,-40,-10,-66,66961,131697,eutran-66
2026-01-31T15:45:27,31,37,0,4,-37,-10,-67,66961,131697,eutran-66
2026-01-31T15:45:42,31,46,0,4,-39,-9,-66,66961,131697,eutran-66
2026-01-31T15:45:57,31,46,0,4,-40,-9,-66,66961,131697,eutran-66
2026-01-31T15:46:12,31,46,0,4,-40,-8,-67,66961,131697,eutran-66
2026-01-31T15:46:27,31,46,0,4,-36,-10,-64,66961,131697,eutran-66
2026-01-31T15:46:42,31,46,0,4,-32,-12,-66,66961,131697,eutran-66
2026-01-31T15:46:57,31,46,0,4,-36,-13,-66,66961,131697,eutran-66
2026-01-31T15:47:12,31,46,0,4,-39,-9,-66,66961,131697,eutran-66
2026-01-31T15:47:27,31,46,0,4,-37,-11,-66,66961,131697,eutran-66
2026-01-31T15:47:42,31,46,0,4,-33,-12,-66,66961,131697,eutran-66
2026-01-31T15:47:54,31,46,0,4,-33,-12,-66,66961,131697,eutran-66
2026-01-31T15:48:09,31,46,0,4,-35,-11,-66,66961,131697,eutran-66
2026-01-31T15:48:27,31,46,0,4,-34,-11,-65,66961,131697,eutran-66
2026-01-31T15:48:42,31,46,0,4,-38,-12,-68,66961,131697,eutran-66
2026-01-31T15:48:57,31,46,0,4,-39,-9,-66,66961,131697,eutran-66
2026-01-31T15:49:12,31,46,0,4,-39,-10,-66,66961,131697,eutran-66
2026-01-31T15:49:27,31,46,0,4,-36,-10,-65,66961,131697,eutran-66
2026-01-31T15:49:42,31,46,0,4,-39,-10,-66,66961,131697,eutran-66
2026-01-31T15:49:57,31,46,0,4,-32,-14,-66,66961,131697,eutran-66
2026-01-31T15:50:13,31,46,0,4,-37,-10,-66,66961,131697,eutran-66
2026-01-31T15:50:28,31,46,0,4,-36,-12,-66,66961,131697,eutran-66
2026-01-31T15:50:43,31,46,0,4,-35,-11,-65,66961,131697,eutran-66
2026-01-31T15:50:58,31,46,0,4,-38,-9,-66,66961,131697,eutran-66
2026-01-31T15:51:13,31,46,0,4,-38,-11,-67,66961,131697,eutran-66
2026-01-31T15:51:28,31,46,0,4,-37,-11,-66,66961,131697,eutran-66
2026-01-31T15:51:43,31,46,0,4,-33,-11,-65,66961,131697,eutran-66
2026-01-31T15:51:58,31,46,0,4,-39,-12,-67,66961,131697,eutran-66
2026-01-31T15:52:13,31,46,0,4,-39,-9,-66,66961,131697,eutran-66
2026-01-31T15:52:28,31,46,0,4,-40,-10,-67,66961,131697,eutran-66
2026-01-31T15:52:43,31,46,0,4,-39,-12,-67,66961,131697,eutran-66
2026-01-31T15:52:58,31,46,0,4,-38,-10,-66,66961,131697,eutran-66
2026-01-31T15:53:13,31,46,0,4,-33,-11,-62,66961,131697,eutran-66
2026-01-31T15:53:28,31,46,0,4,-35,-12,-66,66961,131697,eutran-66
2026-01-31T15:53:43,31,46,0,4,-39,-9,-66,66961,131697,eutran-66
2026-01-31T15:53:58,31,46,0,4,-36,-11,-65,66961,131697,eutran-66
2026-01-31T15:54:13,31,46,0,4,-40,-9,-66,66961,131697,eutran-66
2026-01-31T15:54:24,31,46,0,4,-40,-9,-66,66961,131697,eutran-66
2026-01-31T15:54:40,31,46,0,4,-40,-9,-66,66961,131697,eutran-66
2026-01-31T15:54:58,31,46,0,4,-39,-10,-66,66961,131697,eutran-66
2026-01-31T15:55:13,31,46,0,4,-37,-11,-65,66961,131697,eutran-66
2026-01-31T15:55:28,31,46,0,4,-36,-10,-66,66961,131697,eutran-66
2026-01-31T15:55:43,31,46,0,4,-36,-10,-66,66961,131697,eutran-66
2026-01-31T15:55:58,31,49,0,4,-40,-9,-66,66961,131697,eutran-66
2026-01-31T15:56:13,31,49,0,4,-40,-9,-66,66961,131697,eutran-66
2026-01-31T15:56:28,31,49,0,4,-37,-9,-66,66961,131697,eutran-66
2026-01-31T15:56:43,31,49,0,4,-40,-9,-66,66961,131697,eutran-66
2026-01-31T15:56:58,31,49,0,4,-38,-11,-66,66961,131697,eutran-66
2026-01-31T15:57:13,31,49,0,4,-40,-9,-68,66961,131697,eutran-66
2026-01-31T15:57:28,31,49,0,4,-38,-9,-67,66961,131697,eutran-66
2026-01-31T15:57:43,31,49,0,4,-36,-11,-67,66961,131697,eutran-66
2026-01-31T15:57:58,31,49,0,4,-39,-9,-66,66961,131697,eutran-66
2026-01-31T15:58:13,31,49,0,4,-39,-9,-66,66961,131697,eutran-66
2026-01-31T15:58:28,31,49,0,4,-37,-10,-66,66961,131697,eutran-66
2026-01-31T15:58:43,31,49,0,4,-36,-10,-67,66961,131697,eutran-66
2026-01-31T15:58:58,31,49,0,4,-36,-11,-66,66961,131697,eutran-66
2026-01-31T15:59:13,31,49,0,4,-36,-11,-66,66961,131697,eutran-66
2026-01-31T15:59:28,31,49,0,4,-39,-12,-67,66961,131697,eutran-66
2026-01-31T15:59:43,31,49,0,4,-39,-10,-66,66961,131697,eutran-66
2026-01-31T15:59:58,31,49,0,4,-40,-10,-66,66961,131697,eutran-66
2026-01-31T16:00:13,31,49,0,4,-38,-9,-66,66961,131697,eutran-66
2026-01-31T16:00:25,31,49,0,4,-38,-9,-66,66961,131697,eutran-66
2026-01-31T16:00:43,31,49,0,4,-36,-11,-66,66961,131697,eutran-66
2026-01-31T16:00:55,31,49,0,4,-36,-11,-66,66961,131697,eutran-66
2026-01-31T16:01:13,31,49,0,4,-39,-9,-66,66961,131697,eutran-66
2026-01-31T16:01:28,31,49,0,4,-40,-13,-68,66961,131697,eutran-66
2026-01-31T16:01:43,31,49,0,4,-38,-9,-66,66961,131697,eutran-66
2026-01-31T16:01:58,31,49,0,4,-39,-9,-66,66961,131697,eutran-66
2026-01-31T16:02:13,31,49,0,4,-34,-11,-66,66961,131697,eutran-66
2026-01-31T16:02:28,31,49,0,4,-40,-11,-67,66961,131697,eutran-66
2026-01-31T16:02:43,31,49,0,4,-37,-10,-65,66961,131697,eutran-66
2026-01-31T16:02:58,31,49,0,4,-38,-10,-66,66961,131697,eutran-66
2026-01-31T16:03:13,31,49,0,4,-40,-9,-67,66961,131697,eutran-66
2026-01-31T16:03:28,31,49,0,4,-40,-9,-65,66961,131697,eutran-66
2026-01-31T16:03:43,31,49,0,4,-38,-10,-67,66961,131697,eutran-66
2026-01-31T16:03:58,31,49,0,4,-38,-10,-66,66961,131697,eutran-66
2026-01-31T16:04:13,31,49,0,4,-34,-11,-65,66961,131697,eutran-66
2026-01-31T16:04:28,31,49,0,4,-39,-10,-66,66961,131697,eutran-66
2026-01-31T16:04:43,31,49,0,4,-31,-17,-65,66961,131697,eutran-66
2026-01-31T16:04:58,31,49,0,4,-37,-11,-66,66961,131697,eutran-66
2026-01-31T16:05:14,31,49,0,4,-40,-9,-66,66961,131697,eutran-66
2026-01-31T16:05:29,31,49,0,4,-36,-12,-66,66961,131697,eutran-66
2026-01-31T16:05:44,31,71,0,4,-39,-10,-66,66961,131697,eutran-66
2026-01-31T16:05:59,31,71,0,4,-40,-9,-66,66961,131697,eutran-66
2026-01-31T16:06:14,31,71,0,4,-36,-11,-66,66961,131697,eutran-66
2026-01-31T16:06:29,31,71,0,4,-39,-10,-66,66961,131697,eutran-66
2026-01-31T16:06:44,31,71,0,4,-37,-10,-66,66961,131697,eutran-66
2026-01-31T16:06:59,31,71,0,4,-32,-12,-65,66961,131697,eutran-66
2026-01-31T16:07:10,31,71,0,4,-32,-12,-65,66961,131697,eutran-66
2026-01-31T16:07:25,31,71,0,4,-36,-11,-67,66961,131697,eutran-66
2026-01-31T16:07:44,31,71,0,4,-36,-10,-66,66961,131697,eutran-66
2026-01-31T16:07:59,31,71,0,4,-38,-10,-66,66961,131697,eutran-66
2026-01-31T16:08:14,31,71,0,4,-40,-12,-66,66961,131697,eutran-66
2026-01-31T16:08:29,31,71,0,4,-39,-11,-67,66961,131697,eutran-66
2026-01-31T16:08:44,31,71,0,4,-40,-10,-65,66961,131697,eutran-66
2026-01-31T16:08:59,31,71,0,4,-37,-11,-64,66961,131697,eutran-66
2026-01-31T16:09:14,31,71,0,4,-34,-15,-67,66961,131697,eutran-66
2026-01-31T16:09:29,31,71,0,4,-39,-12,-67,66961,131697,eutran-66
2026-01-31T16:09:44,31,71,0,4,-38,-9,-66,66961,131697,eutran-66
2026-01-31T16:09:59,31,71,0,4,-36,-14,-67,66961,131697,eutran-66
2026-01-31T16:10:14,31,71,0,4,-35,-13,-67,66961,131697,eutran-66
2026-01-31T16:10:29,31,71,0,4,-38,-10,-66,66961,131697,eutran-66
2026-01-31T16:10:44,31,71,0,4,-35,-13,-65,66961,131697,eutran-66
